datetime,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1735732800000,707.57,708.26,705.97,706.29,4604.304,1735736399000,3255179.91474,15474,2709.368,1915286.04897,0.0
1735736400000,706.29,710.4,706.11,710.22,9840.507,1735739999000,6970220.13558,24266,5640.051,3994469.50314,0.0
1735740000000,710.22,710.5,705.95,708.02,9588.554,1735743599000,6790911.118,28486,4135.986,2929336.67923,0.0
1735743600000,708.02,708.84,706.39,708.11,6530.054,1735747199000,4619564.89055,25386,4010.437,2836967.40103,0.0
1735747200000,708.11,708.48,704.28,704.99,6922.214,1735750799000,4886266.3807,21271,2846.219,2009073.29811,0.0
1735750800000,704.99,706.0,703.21,705.61,5123.602,1735754399000,3609937.76813,20702,2842.27,2002647.70068,0.0
1735754400000,705.61,706.36,704.16,706.02,4686.233,1735757999000,3305077.1606,17192,2207.594,1557212.44434,0.0
1735758000000,706.02,708.26,705.4,707.85,6826.516,1735761599000,4825379.65348,23556,4525.094,3198375.53894,0.0
1735761600000,707.85,709.01,707.73,708.22,3475.183,1735765199000,2461772.80967,13696,2013.939,1426626.13267,0.0
1735765200000,708.21,708.79,707.01,707.96,3352.156,1735768799000,2372375.10126,14551,1837.601,1300548.25659,0.0
1735768800000,707.97,708.57,707.1,707.58,3479.645,1735772399000,2463064.96955,10616,1823.861,1290979.62768,0.0
1735772400000,707.58,709.0,706.77,707.84,4698.699,1735775999000,3325437.85538,17440,2311.863,1636502.87102,0.0
1735776000000,707.84,707.97,698.69,702.09,48172.675,1735779599000,33823349.58598,74203,25185.99,17678634.46944,0.0
1735779600000,702.1,703.51,700.71,701.53,10116.441,1735783199000,7104632.0792,32158,4157.163,2920117.19919,0.0
1735783200000,701.53,702.19,698.04,702.11,11455.209,1735786799000,8023066.00782,23108,5040.989,3531456.16433,0.0
1735786800000,702.11,704.2,701.6,702.17,15201.967,1735790399000,10682726.71797,26990,9128.888,6414029.45438,0.0
1735790400000,702.17,709.4,701.7,707.5,13716.499,1735793999000,9682608.48296,38202,7232.126,5103955.35727,0.0
